30118,10,WR,Corey Davis,Ten
30120,24,WR,Mike Williams,LAC
30122,4,WR,John Ross,Cin
30150,2,WR,Zay Jones,Buf
30153,29,WR,Curtis Samuel,Car
30175,23,WR,JuJu Smith-Schuster,Pit
30182,14,WR,Cooper Kupp,LAR
30185,10,WR,Taywan Taylor,Ten
30192,20,WR,ArDarius Stewart,NYJ
30195,7,WR,Carlos Henderson,Den
30197,27,WR,Chris Godwin,TB
30209,8,WR,Kenny Golladay,Det
30211,22,WR,Chad Williams,Ari
30219,26,WR,Amara Darboh,Sea
30223,30,WR,Dede Westbrook,Jax
30230,14,WR,Josh Reynolds,LAR
30231,21,WR,Mack Hollins,Phi
30241,4,WR,Josh Malone,Cin
30246,6,WR,Ryan Switzer,Dal
30252,12,WR,Jehu Chesson,KC
30254,20,WR,Chad Hansen,NYJ
30279,21,WR,Shelton Gibson,Phi
30283,16,WR,Rodney Adams,Min
30285,7,WR,Isaiah McKenzie,Den
30288,9,WR,DeAngelo Yancey,GB
30290,25,WR,Trent Taylor,SF
30322,28,WR,Robert Davis,Was
30332,16,WR,Stacy Coley,Min
30339,26,WR,David Moore,Sea
30350,15,WR,Isaiah Ford,Mia
30352,6,WR,Noah Brown,Dal
30360,2,WR,Malachi Dupre,Buf
30380,29,WR,Austin Duke,Car
30382,29,WR,Fred Ross Jr.,Car
30394,12,WR,Amba Etta-Tawo,KC
30396,30,WR,Keelan Cole,Jax
30407,30,WR,Kenneth Walker III,Jax
30410,18,WR,Travin Dural,NO
30411,18,WR,Ahmad Fulwood,NO
30430,24,WR,Andre Patton,LAC
30432,24,WR,Artavis Scott,LAC
30440,24,WR,Dontre Wilson,LAC
30444,16,WR,R.J. Shelton,Min
30450,1,WR,Deante Burton,Atl
30451,1,WR,Reginald Davis III,Atl
30459,1,WR,Josh Magee,Atl
30480,27,WR,Thomas Sperbeck,TB
30481,27,WR,Bobo Wilson,TB
30482,22,WR,Carlton Agudosi,Ari
30487,11,WR,Krishawn Hogan,Ind
